,Country_Name,Region,Indicator_Name,Year,High income: OECD,High income: nonOECD,Low income,Lower middle income,Upper middle income
1213,Guinea,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,10.88319969,,
1214,Guinea,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,7.925889969,,
1215,Guinea,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,7.82570982,,
1216,Guinea,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,10.19229984,,
1217,Guinea,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,8.86577034,,
1218,Guinea,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1219,Guinea,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1220,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1221,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1222,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
1223,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1224,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
1225,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
1226,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2003,,,,18.06744957,
1227,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
1228,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
1229,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2006,,,,8.341850281,
1230,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2007,,,,8.692970276,
1231,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
1232,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2009,,,,6.149250031,
1233,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2010,,,,8.076210022,
1234,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2011,,,,7.845359802,
1235,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2012,,,,7.833479881,
1236,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
1237,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
1238,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1239,Guyana,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1240,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1241,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1242,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
1243,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
1244,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2001,,12.18348026,,,
1245,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2002,,12.62230968,,,
1246,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2003,,13.86126995,,,
1247,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2004,,14.90730953,,,
1248,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2005,,14.36458969,,,
1249,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2006,,13.5240202,,,
1250,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2007,,12.27176952,,,
1251,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2008,,12.37473011,,,
1252,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2009,,13.48291969,,,
1253,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2010,,14.69727039,,,
1254,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2011,,14.72282982,,,
1255,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2012,,14.18966961,,,
1256,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2013,,14.72014046,,,
1257,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2014,,14.93642998,,,
1258,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2015,,14.88792038,,,
1259,"Hong Kong SAR, China",East Asia & Pacific,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1260,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1261,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,17.71471024
1262,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,17.58519936
1263,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,18.93983078
1264,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,19.58234024
1265,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,19.94964981
1266,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,21.44005966
1267,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,22.97406006
1268,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,25.17711067
1269,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,25.17414093
1270,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,24.82432938
1271,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,21.51441956
1272,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,21.66853905
1273,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,22.04352951
1274,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,19.24126053
1275,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,18.83163071
1276,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,22.23859978
1277,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,14.65962982
1278,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1279,Hungary,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1280,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1281,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1282,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1999,21.50683975,,,,
1283,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2000,21.63973045,,,,
1284,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2001,21.01991081,,,,
1285,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2002,24.56645012,,,,
1286,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2003,23.51403999,,,,
1287,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2004,23.66595078,,,,
1288,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2005,24.92868996,,,,
1289,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2006,25.51000977,,,,
1290,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2007,25.07299042,,,,
1291,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2008,25.69252968,,,,
1292,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2009,25.58927917,,,,
1293,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2010,25.12210083,,,,
1294,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2011,25.71944046,,,,
1295,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2012,24.38302994,,,,
1296,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2013,24.4524498,,,,
1297,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
1298,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
1299,Iceland,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
1300,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
1301,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
1302,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),1999,,,,11.94011974,
1303,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),2000,,,,14.54168034,
1304,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),2001,,,,13.45489025,
1305,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
1306,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),2003,,,,11.12290001,
1307,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
1308,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
1309,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
1310,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
1311,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
1312,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),2009,,,,7.643559933,
1313,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),2010,,,,7.57006979,
1314,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),2011,,,,9.109769821,
1315,India,South Asia,Government expenditure per primary student as % of GDP per capita (%),2012,,,,9.386770248,
